Time (s),ECG (mV)
0.7966373098478783,0.018268166172142882
0.8006405124099278,1.2198146802482943
0.8046437149719775,-0.47866097868878904
0.8086469175340272,0.8228394835935459
0.8126501200960768,0.024314388048772156
0.8166533226581264,0.025762084230070106
0.8206565252201761,0.027180952137208197
0.8246597277822257,0.02856940402935545
0.8286629303442754,0.029925886201794247
0.832666132906325,0.03124888072454603
0.8366693354683746,0.03253690714096493
0.8406725380304243,0.033788524124397055
0.844675740592474,0.035002331091053523
0.8486789431545235,0.03617696976729081
0.8526821457165732,0.03731112570954546
0.8566853482786229,0.03840352977522207
0.8606885508406725,0.03945295954288849
0.8646917534027221,0.04045824068018933
0.8686949559647718,0.04141824825794671
0.8726981585268214,0.04233190800897789
0.8767013610888711,0.04319819753022124
0.8807045636509206,0.044016147426825046
0.8847077662129703,0.0447848423969195
0.88871096877502,0.045503422255857004
0.8927141713370697,0.046171082898775785
0.8967173738991192,0.04678707720040881
0.9007205764611689,0.04735071585113153
0.9047237790232185,0.04786136812831277
0.9087269815852681,0.04831846260210562
0.9127301841473178,0.048721487774888654
0.9167333867093674,0.04906999265364164
0.9207365892714171,0.04936358725461554
0.9247397918334667,0.04960194303973195
0.9287429943955163,0.0497847932842236
0.932746196957566,0.04991193337510455
0.9367493995196157,0.04998322104013611
0.9407526020816652,0.049998576507032225
0.9447558046437149,0.049957982592726324
0.9487590072057646,0.04986148472259935
0.9527622097678142,0.04970919087964799
0.9567654123298638,0.04950127148364958
0.9607686148919135,0.049237959200458974
0.9647718174539631,0.048919548681651
0.9687750200160128,0.04854639623479961
0.9727782225780623,0.04811891942476274
0.976781425140112,0.04763759660641907
0.9807846277021617,0.04710296638937961
0.9847878302642114,0.046515627035273094
0.9887910328262609,0.04587623578827959
0.9927942353883106,0.045185508139661254
0.9967974379503602,0.04444421702711394
1.00080064051241,0.043653191969834734
1.0048038430744595,0.04281331814027375
1.0088070456365092,0.04192553537360887
1.0128102481985588,0.040990837116052316
1.0168134507606084,0.04001026931316433
1.0208166533226581,0.03898492923942007
1.0248198558847077,0.03791596427033822
1.0288230584467573,0.03680457059854502
1.032826261008807,0.03565199189521188
1.0368294635708566,0.03445951791836282
1.0408326661329061,0.03322848306961011
1.044835868694956,0.03196026490093291
1.0488390712570055,0.030656282573169914
1.0528422738190553,0.02931799526795057
1.0568454763811048,0.027946900554842488
1.0608486789431544,0.026544532715541736
1.0648518815052042,0.025112461026981794
1.0688550840672537,0.0236522880052826
1.0728582866293033,0.02216564761250292
1.076861489191353,0.020654203428205467
1.0808646917534026,0.01911964678787914
1.0848678943154524,0.017563694890301015
1.088871096877502,0.015988088875958442
1.0928742994395515,0.014394591878677846
1.0968775020016013,0.012784987052644185
1.1008807045636508,0.011161075577016876
1.1048839071257004,0.00952467464037462
1.1088871096877502,0.007877615407246567
1.1128903122497997,0.006221740969003293
1.1168935148118495,0.004558904281401368
1.120896717373899,0.002890966091090393
1.1248999199359486,0.0012197928534005342
1.1289031224979984,-0.0004527453562567336
1.132906325060048,-0.0021247769350397094
1.1369095276220975,-0.0037944308470366905
1.1409127301841473,-0.005459838716991427
1.1449159327461969,-0.007119136921051265
1.1489191353082466,-0.008770468672198798
1.1529223378702962,-0.01041198609803256
1.1569255404323457,-0.012041852308572474
1.1609287429943955,-0.013658243451775385
1.164931945556445,-0.015259350754460835
1.1689351481184946,-0.016843382546363674
1.1729383506805444,-0.018408566265048235
1.176941553242594,-0.019953150439439668
1.1809447558046435,-0.021475406649754742
1.1849479583666933,-0.02297363146163713
1.1889511609287429,-0.024446148332333047
1.1929543634907926,-0.0258913094867763
1.1969575660528422,-0.027307497761479754
1.2009607686148918,-0.028693128414173402
1.2049639711769415,-0.030046650897161645
1.208967173738991,-0.03136655059241591
1.2129703763010407,-0.03265135050646258
1.2169735788630904,-0.03389961292316697
1.22097678142514,-0.03510994101256553
1.2249799839871898,-0.036280980393946366
1.2289831865492393,-0.037411420651426844
1.2329863891112889,-0.03849999680033531
1.2369895916733387,-0.03954549070275315
1.2409927942353882,-0.04054673243063481
1.2449959967974378,-0.041502601574980175
1.2489991993594876,-0.04241202849959422
1.2530024019215371,-0.043273995538030435
1.257005604483587,-0.044087538132379735
1.2610088070456364,-0.044851745912629255
1.265012009607686,-0.04556576371538429
1.2690152121697358,-0.04622879254081288
1.2730184147317853,-0.046840090446741915
1.277021617293835,-0.04739897337890517
1.2810248198558847,-0.04790481593641324
1.2850280224179342,-0.04835705207158916
1.2890312249799838,-0.048755175723387084
1.2930344275420336,-0.049098741383684294
1.2970376301040831,-0.04938736459581339
1.301040832666133,-0.04962072238477699
1.3050440352281825,-0.04979855361866282
1.309047237790232,-0.04992065930085564
1.3130504403522818,-0.04998690279271815
1.3170536429143314,-0.049997209966492366
1.321056845476381,-0.049951569288250036
1.3250600480384307,-0.049850031830799287
1.3290632506004803,-0.04969271121653322
1.33306645316253,-0.04947978349028417
1.3370696557245796,-0.04921148692232615
1.3410728582866291,-0.04888812174174574
1.345076060848679,-0.04851004980047993
1.3490792634107285,-0.048077694168396766
1.353082465972778,-0.04759153865987184
1.3570856685348278,-0.04705212729239061
1.3610888710968774,-0.04646006367778235
1.3650920736589272,-0.04581601034676658
1.3690952762209767,-0.045120688007568445
1.3730984787830263,-0.044374874739431996
1.377101681345076,-0.04357940512193441
1.3811048839071256,-0.04273516930107546
1.3851080864691752,-0.041843111993186306
1.389111289031225,-0.04090423142777383
1.3931144915932745,-0.03991957823048243
1.3971176941553243,-0.0388902542474231
1.4011208967173738,-0.03781741131218677
1.4051240992794234,-0.03670224995691938
1.4091273018414732,-0.035546018068903396
1.4131305044035227,-0.03435000949414777
1.4171337069655723,-0.033115562589548606
1.421136909527622,-0.03184405872524216
1.4251401120896716,-0.03053692073882456
1.4291433146517212,-0.029195611343168698
1.433146517213771,-0.027821631489620115
1.4371497197758205,-0.02641651868840338
1.4411529223378703,-0.024981845288117983
1.4451561248999198,-0.023519216716249763
1.4491593274619694,-0.02203026968266602
1.4531625300240192,-0.020516670348105476
1.4571657325860687,-0.018980112459712078
1.4611689351481183,-0.017422315455698806
1.465172137710168,-0.01584502254126257
1.4691753402722176,-0.01424999873790418
1.4731785428342674,-0.012639028908334272
1.477181745396317,-0.011013915759177727
1.4811849479583665,-0.009376477823709588
1.4851881505204163,-0.007728547426880639
1.4891913530824659,-0.006071968634910694
1.4931945556445154,-0.004408595191741956
1.4971977582065652,-0.00274028844466361
1.5012009607686148,-0.0010689152614285539
1.5052041633306645,0.0006036540588091299
1.509207365892714,0.0022755478783943067
1.5132105684547636,0.0039448953155705
1.5172137710168134,0.005609828338032845
1.521216973578863,0.007268483853292013
1.5252201761409125,0.008919005793512071
1.5292233787029623,0.010559547192485925
1.5332265812650119,0.012188272252426316
1.5372297838270614,0.013803358398259922
1.5412329863891112,0.015402998317123768
1.5452361889511608,0.016985401980783785
1.5492393915132106,0.018548798648711538
1.55324259407526,0.02009143884957686
1.5572457966373097,0.021611596338940622
1.5612489991993594,0.023107570030956114
1.565252201761409,0.02457768590191671
1.5692554043234586,0.026020298863521536
1.5732586068855083,0.027433794603761198
1.577261809447558,0.028816591393363816
1.5812650120096077,0.030167141855781898
1.5852682145716572,0.031483934698735935
1.5892714171337068,0.032765496405380484
1.5932746196957566,0.03401039288319809
1.5972778222578061,0.03521723106877628
1.6012810248198557,1.2363846604866735
1.6052842273819055,-0.46248862523937323
1.609287429943955,0.8385961130754125
1.6132906325060048,0.03963766158772318
1.6172938350680544,0.040634854784481644
1.621297037630104,0.041586576787073073
1.6253002401921537,0.04249176260003482
1.6293034427542032,0.043349399302806936
1.6333066453162528,0.044158527183210304
1.6373098478783026,0.04491824081138299
1.6413130504403521,0.04562769005297399
1.645316253002402,0.04628608102046031
1.6493194555644515,0.046892676961522245
1.653322658126501,0.04744679908348387
1.6573258606885508,0.04794782731289508
1.6613290632506004,0.04839520098940592
1.66533226581265,0.0487884194931565
1.6693354683746997,0.049127042804980314
1.6733386709367493,0.04941069199879422
1.6773418734987988,0.049639049665624185
1.6813450760608486,0.04981186026879211
1.6853482786228982,0.04992893042986626
1.689351481184948,0.04999012914505559
1.6933546837469975,0.049995387931805496
1.697357886309047,0.04994470090543118
1.7013610888710968,0.04983812478570263
1.7053642914331464,0.04967577883337421
1.709367493995196,0.04945784471672945
1.7133706965572457,0.049184566308290704
1.7173738991192953,0.0488562494119212
1.721377101681345,0.0484732614206243
1.7253803042433946,0.04803603090542383
1.7293835068054442,0.04754504713578453
1.733386709367494,0.04700085953211018
1.7373899119295435,0.04640407705093139
1.741393114491593,0.04575536750347131
1.7453963170536428,0.04505545680835191
1.7493995196156924,0.04430512817927696
1.7534027221777422,0.043505221248600595
1.7574059247397917,0.042656631127762364
1.7614091273018413,0.04176030740563998
1.765412329863891,0.04081725308594097
1.7694155324259406,0.03982852346482203
1.7734187349879902,0.03879522494999207
1.77742193755004,0.037718513822620155
1.7814251401120895,0.03659959494343482
1.7854283426741393,0.03543972040446095
1.7894315452361889,0.03424018812790481
1.7934347477982384,0.03300234041375367
1.7974379503602882,0.031727562437715726
1.8014411529223378,0.030417280701182006
1.8054443554843873,0.029072961434943003
1.809447558046437,0.02769610895844803
1.8134507606084866,0.026288263996442907
1.8174539631705362,0.024851001954868137
1.821457165732586,0.023385931157949427
1.8254603682946355,0.021894691048451733
1.8294635708566853,0.020378950353110235
1.8334667734187349,0.01884040521529356
1.8374699759807844,0.01728077729698526
1.8414731785428342,0.01570181185221109
1.8454763811048838,0.014105275774065904
1.8494795836669333,0.012492955617525281
1.853482786228983,0.010866655600256285
1.8574859887910327,0.009228195583662507
1.8614891913530824,0.007579409036423424
1.865492393915132,0.005922140982807833
1.8694955964771816,0.0042582459380550615
1.8734987990392313,0.0025895858331368934
1.877502001601281,0.0009180279312202693
1.8815052041633304,-0.0007545572618367482
1.8855084067253802,-0.0024262980906173855
1.8895116092874298,-0.004095323844564413
1.8935148118494796,-0.005759766851342854
1.8975180144115291,-0.007417764566800659
1.9015212169735787,-0.009067461659192593
1.9055244195356285,-0.010707012085332444
1.909527622097678,-0.012334581156350681
1.9135308246597276,-0.013948347590748115
1.9175340272217773,-0.015546505552444745
1.921537229783827,-0.017127266671545367
1.9255404323458765,-0.018688862045560816
1.9295436349079262,-0.020229544218844157
1.9335468374699758,-0.021747589138027025
1.9375500400320256,-0.023241298081270068
1.9415532425940751,-0.02470899955916448
1.9455564451561247,-0.026149051185162378
1.9495596477181745,-0.02755984151343864
1.953562850280224,-0.028939791842130386
1.9575660528422736,-0.030287357979935266
1.9615692554043234,-0.031601031974091004
1.965572457966373,-0.0328793437978048
1.9695756605284227,-0.03412086299524151
1.9735788630904723,-0.035324200282231204
1.9775820656525218,-0.03648800910090602
1.9815852682145716,-0.03761098712652422
1.9855884707766212,-0.038691877724796625
1.9895916733386707,-0.039729471358085584
1.9935948759007205,-0.04072260693890078
1.99759807846277,-0.041670173129178416
2.00160128102482,-0.042571109583890855
2.005604483586869,-0.04342440813759291
2.009607686148919,-0.044229113932578695
2.0136108887109687,-0.044984326487386136
2.0176140912730185,-0.04568920070445298
2.021617293835068,-0.04634294781579759
2.0256204963971176,-0.0469448362656661
2.0296236989591674,-0.04749419252915668
2.0336269015212167,-0.047990401865907806
2.0376301040832665,-0.04843290900800436
2.0416333066453163,-0.048821218781333144
2.0456365092073656,-0.04915489665969268
2.0496397117694154,-0.04943356925103623
2.053642914331465,-0.04965692471530492
2.0576461168935145,-0.049824713113382664
2.0616493194555643,-0.04993674668678316
2.065652522017614,-0.04999290006775508
2.0696557245796634,-0.04999311041957109
2.073658927141713,-0.049937377506843426
2.077662129703763,-0.04982576369578722
2.0816653322658123,-0.049658393884431606
2.085668534827862,-0.04943545536285618
2.089671737389912,-0.04915719760361001
2.0936749399519616,-0.04882393198254675
2.097678142514011,-0.048436031430389256
2.1016813450760607,-0.04799393001541256
2.1056845476381105,-0.047498122457713156
2.10968775020016,-0.046949163575607786
2.1136909527622096,-0.046347667664780316
2.1176941553242594,-0.04569430781087363
2.1216973578863088,-0.04498981513629341
2.1257005604483585,-0.04423497798206738
2.1297037630104083,-0.043430641025677306
2.1337069655724576,-0.04257770433584794
2.1377101681345074,-0.041677122365352086
2.141713370696557,-0.04072990288296045
2.1457165732586065,-0.03973710584572784
2.1497197758206563,-0.03869984221288082
2.153722978382706,-0.037619272702633134
2.157726180944756,-0.03649660649331857
2.161729383506805,-0.0353330998702979
2.165732586068855,-0.03413005482014968
2.1697357886309048,-0.03288881757372341
2.173738991192954,-0.03161077709968037
2.177742193755004,-0.03029736355020972
2.1817453963170537,-0.02895004666066214
2.185748598879103,-0.027570334104885824
2.189751801441153,-0.026159769808110595
2.1937550040032026,-0.02471993221926598
2.197758206565252,-0.023252432544665188
2.2017614091273017,-0.021758912945034473
2.2057646116893515,-0.020241044697902957
2.209767814251401,-0.018700526327411163
2.2137710168134506,-0.017139081703628465
2.2177742193755003,-0.015558458113509342
2.2217774219375497,-0.013960424305645933
2.2257806244995995,-0.012346768511002044
2.2297838270616492,-0.010719296441850053
2.233787029623699,-0.009079829271142528
2.2377902321857484,-0.007430201594584018
2.241793434747798,-0.005772259377683249
2.245796637309848,-0.004107857890081395
2.2497998398718972,-0.002438859629469917
2.253803042433947,-0.0007671322374183016
2.257806244995997,0.0009054535905527148
2.261809447558046,0.0025770261983151677
2.265812650120096,0.004245715063555488
2.2698158526821457,0.005909652890923107
2.273819055244195,0.007566977701571398
2.277822257806245,0.009215834916749337
2.2818254603682946,0.010854379433108973
2.285828662930344,0.012480777687413945
2.2898318654923937,0.01409320970833177
2.2938350680544435,0.0156898711530167
2.2978382706164933,0.01726897532620573
2.3018414731785426,0.018828755179563877
2.3058446757405924,0.02036746528904768
2.309847878302642,0.021883383808066578
2.3138510808646915,0.023374814394263803
2.3178542834267413,0.02484008810775742
2.321857485988791,0.026277565278714568
2.3258606885508404,0.027685637342175634
2.32986389111289,0.029062728638069187
2.33386709367494,0.03040729817440582
2.3378702962369893,0.03171784135167912
2.341873498799039,0.032992891646541234
2.345876701361089,0.034231022252871356
2.349879903923138,0.035430847678399005
2.353883106485188,0.036591025295097716
2.3578863090472377,0.03771025684161151
2.361889511609287,0.038787289876034206
2.365892714171337,0.0398209191774176
2.3698959167333866,0.040809988094435645
2.3738991192954364,0.041753389839700714
2.3779023218574857,0.042650068728280255
2.3819055244195355,0.04349902135902852
2.3859087269815853,0.044299297737412174
2.3899119295436346,0.04505000233857236
2.3939151321056844,0.04575029510943497
2.397918334667734,0.046399392408746104
2.4019215372297835,1.2469965678839816
2.4059247397918333,-0.45245884671584924
2.409927942353883,0.8480325392075807
2.4139311449159324,0.04847017578384958
2.417934347477982,0.04885357328910265
2.421937550040032,0.049182302694061875
2.4259407526020813,0.04945599614411872
2.429943955164131,0.049674347370970415
2.433947157726181,0.04983711203534006
2.43795036028823,0.04994410800039721
2.44195356285028,0.04999521553557243
2.4459567654123298,0.04999037745053815
2.4499599679743795,0.04992959915920578
2.453963170536429,0.04981294867366745
2.4579663730984787,0.04964055652808907
2.4619695756605284,0.04941261563264016
2.4659727782225778,0.04912938105762363
2.4699759807846275,0.04879116974804688
2.4739791833466773,0.048398360168954574
2.4779823859087267,0.04795139188191854
2.4819855884707764,0.04745076505315993
2.485988791032826,0.04689703989385361
2.4899919935948756,0.0462908360332407
2.4939951961569253,0.045632831825251484
2.497998398718975,0.04492376358941412
2.5020016012810244,0.044164424786898984
2.5060048038430742,0.04335566513261974
2.510008006405124,0.04249838964438599
2.514011208967174,0.04159355763017098
2.518014411529223,0.04064218161462682
2.522017614091273,0.03964532620604986
2.5260208166533227,0.03860410690506359
2.530024019215372,0.03751968885635115
2.534027221777422,0.03639328554483606
2.5380304243394716,0.0352261574377688
2.542033626901521,0.034019610574239835
2.5460368294635707,0.032774995103695734
2.5500400320256205,0.03149370377509594
2.55404323458767,0.030177170378400165
2.5580464371497196,0.028826868140127943
2.5620496397117694,0.027444308074791264
2.5660528422738187,0.026031037294039085
2.5700560448358685,0.024588637275408325
2.5740592473979182,0.023118722092621655
2.5780624499599676,0.021622936609405893
2.5820656525220174,0.02010295463885804
2.586068855084067,0.0185604770704163
2.590072057646117,0.01699722996653056
2.5940752602081663,0.015414962631166316
2.598078462770216,0.013815445652297484
2.602081665332266,0.012200468920586138
2.606084867894315,0.010571839626458973
2.610088070456365,0.008931380237824983
2.6140912730184147,0.007280926460700606
2.618094475580464,0.0056223251850170165
2.622097678142514,0.003957432417915008
2.6261008807045636,0.0022881112068373756
2.630104083266613,0.0006162295547414675
2.6341072858286627,-0.001056341670231807
2.6381104883907125,-0.0027277308282962326
2.642113690952762,-0.004396067602420961
2.6461168935148116,-0.006059485091252775
2.6501200960768614,-0.007716121898214534
2.654123298638911,-0.00936412421444369
2.6581265012009605,-0.011001647893241569
2.6621297037630103,-0.012626860513708933
2.66613290632506,-0.01423794343126014
2.6701361088871094,-0.015833093812722916
2.674139311449159,-0.017410526653743093
2.678142514011209,-0.018968476776239612
2.6821457165732583,-0.020505200803672505
2.686148919135308,-0.022018979111916227
2.690152121697358,-0.023508117753552018
2.694155324259407,-0.02497095035342747
2.698158526821457,-0.026405839973364504
2.7021617293835067,-0.027811180943923042
2.706164931945556,-0.029185400661177387
2.710168134507606,-0.030526961346491445
2.7141713370696556,-0.03183436176732114
2.718174539631705,-0.03310613891712446
2.7221777421937547,-0.034340869652493666
2.7261809447558045,-0.035537172285680145
2.7301841473178543,-0.0366937081307308
2.7341873498799036,-0.03780918300150261
2.7381905524419534,-0.03888234865988355
2.742193755004003,-0.039912004212593846
2.7461969575660525,-0.04089699745500969
2.7502001601281023,-0.041836226160503226
2.754203362690152,-0.04272863931385441
2.7582065652522014,-0.043573238287358124
2.762209767814251,-0.044369077958308606
2.766212970376301,-0.045115267766608944
2.7702161729383503,-0.04581097271132621
2.7742193755004,-0.04645541428507328
2.77822257806245,-0.047047871345173936
2.782225780624499,-0.047587680920635346
2.786228983186549,-0.04807423895402585
2.7902321857485988,-0.048507000977426835
2.7942353883106485,-0.04888548272170282
2.798238590872698,-0.049209260658408194
2.8022417934347477,-0.04947797247372394
2.8062449959967974,-0.0496913174738935
2.8102481985588468,-0.04984905692170525
2.8142514011208966,-0.04995101430364396
2.8182546036829463,-0.049997075527412824
2.8222578062449957,-0.049987189049605106
2.8262610088070454,-0.04992136593338206
2.8302642113690952,-0.049799679836093125
2.8342674139311446,-0.04962226692685193
2.8382706164931943,-0.04938932573416033
2.842273819055244,-0.04910111692375116
2.8462770216172935,-0.04875796300689836
2.8502802241793432,-0.04836024797952018
2.854283426741393,-0.04790841689248076
2.8582866293034423,-0.047402975353569354
2.862289831865492,-0.046844488961714975
2.866293034427542,-0.04623358267407093
2.8702962369895917,-0.04557094010667487
2.874299439551641,-0.04485730276946967
2.878302642113691,-0.04409346923653897
2.8823058446757406,-0.043280294252487306
2.88630904723779,-0.04241868777596467
2.8903122497998397,-0.04150961396140406
2.8943154523618895,-0.04055409008011506
2.898318654923939,-0.03955318538193691
2.9023218574859886,-0.038508019898726445
2.9063250600480384,-0.037419763191022005
2.9103282626100877,-0.03628963303928121
2.9143314651721375,-0.03511889408116136
2.9183346677341873,-0.03390885639636559
2.9223378702962366,-0.03266087404063747
2.9263410728582864,-0.031376343530546726
2.930344275420336,-0.03005670228075968
2.934347477982386,-0.028703426995544724
2.9383506805444353,-0.027318032016311323
2.942353883106485,-0.025902067627031424
2.946357085668535,-0.02445711831944341
2.950360288230584,-0.022984801019973366
2.954363490792634,-0.02148676328036346
2.9583666933546837,-0.019964681434029956
2.962369895916733,-0.018420258720212506
2.966373098478783,-0.01685522337801688
2.9703763010408326,-0.015271326712481418
2.974379503602882,-0.013670341134833253
2.9783827061649317,-0.012054058179124591
2.9823859087269815,-0.010424286497471721
2.986389111289031,-0.008782849836138744
2.9903923138510806,-0.0071315849947280645
2.9943955164131304,-0.005472339770768123
2.9983987189751797,-0.0038069708919909045
3.0024019215372295,-0.0021373419386163882
3.0064051240992793,-0.0004653212579722555
3.010408326661329,0.0012072201262252858
3.0144115292233784,0.0028784106075818968
3.018414731785428,0.004546380091390369
3.022417934347478,0.006209262087302502
3.0264211369095273,0.007865195797967465
3.030424339471577,0.009512328201302211
3.034427542033627,0.011148816124057024
3.038430744595676,0.01277282830436333
3.042433947157726,0.014382547440952458
3.0464371497197757,0.015976172226748905
3.050440352281825,0.01755191936456996
3.054443554843875,0.019108025562669273
